"ASVId"	"taxid"	"accession"	"species"	"query_length"	"align_length"	"nident"	"pident"	"bitscore"	"evalue"	"score"	"tax_id_species"	"taxon"	"species_short"	"name"	"length_ratio"	"pident_97"	"length_ratio_1.1"	"passed"
"04b18b8a2acdc8bfb864558ced7edc8e"	239935	"NR_074436.1"	"Akkermansia muciniphila strain ATCC BAA-835 16S ribosomal RNA, partial sequence"	200	200	200	100	370	2.06e-102	200	239935	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	"Akkermansia_muciniphila"	"Akkermansia_muciniphila;200;100"	1	TRUE	TRUE	TRUE
"052c708f298c7b4cb7ed012a4bea56f3"	1944642	"NR_179603.1"	"Marasmitruncus massiliensis strain Marseille-P3646 16S ribosomal RNA, partial sequence"	225	225	225	100	416	2.98e-116	225	1944642	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Marasmitruncus;s__Marasmitruncus massiliensis"	"Marasmitruncus_massiliensis"	"Marasmitruncus_massiliensis;225;100"	1	TRUE	TRUE	TRUE
"053a2310704289edab7b16e3a5c93380"	1408099	"NR_178255.1"	"Fusimonas intestini strain AJ110941 16S ribosomal RNA, partial sequence"	332	332	323	97.289	564	1.53e-160	305	1408099	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Fusimonas;s__Fusimonas intestini"	"Fusimonas_intestini"	"Fusimonas_intestini;332;97.289"	1	TRUE	TRUE	TRUE
"0543d4d329020f8ae4490100095aca11"	260554	"NR_115283.1"	"Bacillus halotolerans strain CR-119 16S ribosomal RNA, partial sequence"	326	326	326	100	603	3.18e-172	326	260554	"k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus halotolerans"	"Bacillus_halotolerans"	"Bacillus_halotolerans;Bacillus_mojavensis;326;100"	1	TRUE	TRUE	TRUE
"05679f7f725fc1142f5a3eb0e59d10d2"	2880703	"NR_181880.1"	"Sangeribacter muris strain A43 16S ribosomal RNA, partial sequence"	331	331	329	99.396	601	1.16e-171	325	2880703	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sangeribacter;s__Sangeribacter muris"	"Sangeribacter_muris"	"Sangeribacter_muris;331;99.396"	1	TRUE	TRUE	TRUE
"05c76608939583b85ecbf3b961862dc0"	324831	"NR_075051.2"	"Lactobacillus gasseri ATCC 33323 = JCM 1131 16S ribosomal RNA, complete sequence"	311	311	311	100	575	6.59e-164	311	324831	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri"	"Lactobacillus_gasseri"	"Lactobacillus_gasseri;Lactobacillus_hominis;Lactobacillus_johnsonii;Lactobacillus_paragasseri;Lactobacillus_taiwanensis;311;100"	1	TRUE	TRUE	TRUE
"05cb0bc4e3eb81957d8bd161a234bc2c"	2735723	"NR_181198.1"	"Turicibacter bilis strain MMM721 16S ribosomal RNA, partial sequence"	234	234	233	99.573	427	1.44e-119	231	2735723	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis"	"Turicibacter_bilis"	"Turicibacter_bilis;Turicibacter_sanguinis;234;99.573"	1	TRUE	TRUE	TRUE
"0645075d663c1bc0c118acdb123c6258"	1613	"NR_113335.1"	"Limosilactobacillus fermentum strain NBRC 15885 16S ribosomal RNA, partial sequence"	332	332	332	100	614	1.5e-175	332	1613	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus fermentum"	"Limosilactobacillus_fermentum"	"Limosilactobacillus_fermentum;332;100"	1	TRUE	TRUE	TRUE
"0705826e6184dca3d15698ef6380f6c4"	562	"NR_112558.1"	"Escherichia coli strain JCM 1649 16S ribosomal RNA, partial sequence"	320	320	320	100	592	6.75e-169	320	562	"k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli"	"Escherichia_coli"	"Escherichia_coli;Escherichia_fergusonii;Shigella_boydii;Shigella_flexneri;Shigella_sonnei;320;100"	1	TRUE	TRUE	TRUE
"070fa29977f805abf99bc8e256cdfe12"	324831	"NR_075051.2"	"Lactobacillus gasseri ATCC 33323 = JCM 1131 16S ribosomal RNA, complete sequence"	278	278	278	100	514	1.29e-145	278	324831	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri"	"Lactobacillus_gasseri"	"Lactobacillus_gasseri;Lactobacillus_hominis;Lactobacillus_johnsonii;Lactobacillus_paragasseri;Lactobacillus_taiwanensis;278;100"	1	TRUE	TRUE	TRUE
"0720260e138c007da6fdc6c64921d13e"	2584121	"NR_173546.1"	"Antrihabitans stalactiti strain YC2-7 16S ribosomal RNA, partial sequence"	333	333	333	100	616	4.18e-176	333	2584121	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Corynebacteriales;f__Nocardiaceae;g__Antrihabitans;s__Antrihabitans stalactiti"	"Antrihabitans_stalactiti"	"Antrihabitans_stalactiti;Antrihabitans_stalagmiti;Rhodococcus_cavernicola;Rhodococcus_corynebacterioides;Rhodococcus_trifolii;333;100"	1	TRUE	TRUE	TRUE
"0742ea543bc5de91d2c0db51f383dd7d"	1650661	"NR_179410.1"	"Clostridium phoceensis strain GD3 16S ribosomal RNA, partial sequence"	205	205	203	99.024	368	7.62e-102	199	1650661	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium phoceensis"	"Clostridium_phoceensis"	"Clostridium_phoceensis;Intestinimonas_gabonensis;Lawsonibacter_asaccharolyticus;205;99.024"	1	TRUE	TRUE	TRUE
"0759f2fa05944b1f868a40e9fab56c02"	2763669	"NR_181395.1"	"Qiania dongpingensis strain NSJ-38 16S ribosomal RNA, partial sequence"	332	332	323	97.289	564	1.53e-160	305	2763669	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Qiania;s__Qiania dongpingensis"	"Qiania_dongpingensis"	"Qiania_dongpingensis;332;97.289"	1	TRUE	TRUE	TRUE
"08ca30b37de1140bafea5045edbcb796"	1776391	"NR_144740.1"	"Romboutsia timonensis strain DR1 16S ribosomal RNA, partial sequence"	282	282	281	99.645	516	3.64e-146	279	1776391	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Peptostreptococcaceae;g__Romboutsia;s__Romboutsia timonensis"	"Romboutsia_timonensis"	"Romboutsia_timonensis;282;99.645"	1	TRUE	TRUE	TRUE
"08da7189d81ea867acaab559feccab3e"	2847858	"NR_179378.1"	"Fundicoccus fermenti strain F-1 16S ribosomal RNA, partial sequence"	332	332	326	98.193	580	1.52e-165	314	2847858	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Fundicoccus;s__Fundicoccus fermenti"	"Fundicoccus_fermenti"	"Fundicoccus_fermenti;Fundicoccus_ignavus;332;98.193"	1	TRUE	TRUE	TRUE
"0979959228c6f998b43e5b46b14ec14d"	747645	"NR_117374.1"	"Parvibacter caecicola strain NR06 16S ribosomal RNA, partial sequence"	328	330	324	98.182	573	2.51e-163	310	747645	"k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Parvibacter;s__Parvibacter caecicola"	"Parvibacter_caecicola"	"Parvibacter_caecicola;330;98.182"	0.993939393939394	TRUE	TRUE	TRUE
"09a881e8f398e7b3588f08e2633e0ea2"	29347	"NR_028785.1"	"[Clostridium] scindens strain ATCC 35704 16S ribosomal RNA, partial sequence"	331	331	323	97.583	568	1.18e-161	307	29347	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] scindens"	"[Clostridium]_scindens"	"[Clostridium]_scindens;331;97.583"	1	TRUE	TRUE	TRUE
"09bb0085572c85b68af02aabb0fdcc5e"	44749	"NR_044972.1"	"Sporobacter termitidis strain SYR 16S ribosomal RNA, partial sequence"	265	258	252	97.674	446	4.55e-125	241	44749	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Sporobacter;s__Sporobacter termitidis"	"Sporobacter_termitidis"	"Sporobacter_termitidis;258;97.674"	1.02713178294574	TRUE	TRUE	TRUE
"09d372bdd6d163c2fbe1ea9b50778f0f"	1930060	"NR_158011.1"	"Arenivirga flava strain HIs16-32 16S ribosomal RNA, partial sequence"	325	325	325	100	601	1.14e-171	325	1930060	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Arenivirga;s__Arenivirga flava"	"Arenivirga_flava"	"Arenivirga_flava;325;100"	1	TRUE	TRUE	TRUE
"0a03fd7d467bb7c93eae3dac444d25e0"	2735723	"NR_181198.1"	"Turicibacter bilis strain MMM721 16S ribosomal RNA, partial sequence"	227	227	226	99.559	414	1.08e-115	224	2735723	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis"	"Turicibacter_bilis"	"Turicibacter_bilis;Turicibacter_sanguinis;227;99.559"	1	TRUE	TRUE	TRUE
"0a2589012a64a7199ae00939baae6b79"	1236513	"NR_113206.1"	"Bacteroides faecichinchillae JCM 17102 16S ribosomal RNA, partial sequence"	297	297	297	100	549	3.8e-156	297	1236513	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecichinchillae"	"Bacteroides_faecichinchillae"	"Bacteroides_faecichinchillae;Bacteroides_faecis;Bacteroides_thetaiotaomicron;297;100"	1	TRUE	TRUE	TRUE
"0a4e29709eb109b59fe9b2b4db62add7"	2735723	"NR_181198.1"	"Turicibacter bilis strain MMM721 16S ribosomal RNA, partial sequence"	359	347	342	98.559	612	5.86e-175	331	2735723	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis"	"Turicibacter_bilis"	"Turicibacter_bilis;347;98.559"	1.03458213256484	TRUE	TRUE	TRUE
"0a5cb0a02238f52be8ef46f7f738d247"	1796620	"NR_144605.1"	"Acutalibacter muris strain KB18 16S ribosomal RNA, partial sequence"	224	224	224	100	414	1.07e-115	224	1796620	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Acutalibacter;s__Acutalibacter muris"	"Acutalibacter_muris"	"Acutalibacter_muris;224;100"	1	TRUE	TRUE	TRUE
"0ade19c33156865113840d4962455287"	2108523	"NR_173697.1"	"Lawsonibacter asaccharolyticus strain 3BBH22 16S ribosomal RNA, partial sequence"	331	331	325	98.187	579	5.45e-165	313	2108523	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter asaccharolyticus"	"Lawsonibacter_asaccharolyticus"	"Lawsonibacter_asaccharolyticus;331;98.187"	1	TRUE	TRUE	TRUE
"0b6d13bc00e400adb61bc97611de1c65"	2735723	"NR_181198.1"	"Turicibacter bilis strain MMM721 16S ribosomal RNA, partial sequence"	358	343	336	97.959	595	5.89e-170	322	2735723	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis"	"Turicibacter_bilis"	"Turicibacter_bilis;343;97.959"	1.04373177842566	TRUE	TRUE	TRUE
"0b99251097860a179b9c8d7a178fe9fb"	324831	"NR_075051.2"	"Lactobacillus gasseri ATCC 33323 = JCM 1131 16S ribosomal RNA, complete sequence"	296	272	272	100	503	2.99e-142	272	324831	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri"	"Lactobacillus_gasseri"	"Lactobacillus_gasseri;Lactobacillus_hominis;Lactobacillus_johnsonii;Lactobacillus_paragasseri;Lactobacillus_taiwanensis;272;100"	1.08823529411765	TRUE	TRUE	TRUE
"0bb5e2771d358e6b33c6a163026723ef"	411459	"NR_118692.1"	"Blautia obeum ATCC 29174 16S ribosomal RNA, partial sequence"	331	332	324	97.59	568	1.18e-161	307	411459	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Blautia;s__Blautia obeum"	"Blautia_obeum"	"Blautia_obeum;332;97.59"	0.996987951807229	TRUE	TRUE	TRUE
"0cd12e08e484507ec7a34fffb4f8a431"	239935	"NR_074436.1"	"Akkermansia muciniphila strain ATCC BAA-835 16S ribosomal RNA, partial sequence"	307	307	307	100	568	1.09e-161	307	239935	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	"Akkermansia_muciniphila"	"Akkermansia_muciniphila;307;100"	1	TRUE	TRUE	TRUE
"0cd78e44bbac08a61b3398d08b36fa77"	376807	"NR_042511.1"	"Amylolactobacillus amylotrophicus strain LMG 11400 16S ribosomal RNA, partial sequence"	218	218	213	97.706	375	4.88e-104	203	376807	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Amylolactobacillus;s__Amylolactobacillus amylotrophicus"	"Amylolactobacillus_amylotrophicus"	"Amylolactobacillus_amylotrophicus;Bombilactobacillus_bombi;Lactobacillus_colini;Lactobacillus_corticis;Lactobacillus_fornicalis;Lactobacillus_helveticus;Lactobacillus_intestinalis;Lactobacillus_jensenii;Lactobacillus_mulieris;Lactobacillus_xujianguonis;218;97.706"	1	TRUE	TRUE	TRUE
"0d1504f30493da971b6b99fcacc2de6e"	293388	"NR_118439.1"	"Bacillus aerius strain 24K 16S ribosomal RNA, partial sequence"	251	251	251	100	464	1.18e-130	251	293388	"k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus aerius"	"Bacillus_aerius"	"Bacillus_aerius;Bacillus_aerophilus;Bacillus_altitudinis;Bacillus_amyloliquefaciens;Bacillus_atrophaeus;Bacillus_australimaris;Bacillus_cabrialesii;Bacillus_halotolerans;Bacillus_inaquosorum;Bacillus_mojavensis;Bacillus_nakamurai;Bacillus_pumilus;Bacillus_rugosus;Bacillus_safensis;Bacillus_spizizenii;Bacillus_stercoris;Bacillus_stratosphericus;Bacillus_subtilis;Bacillus_tequilensis;Bacillus_vallismortis;Bacillus_velezensis;Bacillus_xiamenensis;Bacillus_zhangzhouensis;Calidifontibacillus_erzurumensis;Mesobacillus_aurantius;Peribacillus_acanthi;251;100"	1	TRUE	TRUE	TRUE
"0d1b4fe50548aabf16b15b9cb5ca1231"	90371	"NR_074910.1"	"Salmonella enterica subsp. enterica serovar Typhimurium strain LT2 16S ribosomal RNA, partial sequence"	331	331	331	100	612	5.37e-175	331	90371	"k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica"	"Salmonella_enterica"	"Salmonella_enterica;331;100"	1	TRUE	TRUE	TRUE
"0d90f7be3c0c900d5f9908b7525ac3a5"	324831	"NR_075051.2"	"Lactobacillus gasseri ATCC 33323 = JCM 1131 16S ribosomal RNA, complete sequence"	268	268	268	100	496	4.51e-140	268	324831	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri"	"Lactobacillus_gasseri"	"Lactobacillus_gasseri;Lactobacillus_hominis;Lactobacillus_johnsonii;Lactobacillus_paragasseri;Lactobacillus_taiwanensis;268;100"	1	TRUE	TRUE	TRUE
"0dcfbb1b1e885af65ecea8784bcbe775"	84024	"NR_026491.1"	"Clostridium disporicum strain DS1 16S ribosomal RNA, partial sequence"	321	321	319	99.377	582	4.08e-166	315	84024	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium disporicum"	"Clostridium_disporicum"	"Clostridium_disporicum;Clostridium_saudiense;321;99.377"	1	TRUE	TRUE	TRUE
"0df7be7fe559acd1c045dc8a7ceb8793"	1353888	"NR_152013.1"	"Achromobacter agilis strain LMG 3411 16S ribosomal RNA, partial sequence"	330	330	330	100	610	1.93e-174	330	1353888	"k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Achromobacter;s__Achromobacter agilis"	"Achromobacter_agilis"	"Achromobacter_agilis;Achromobacter_anxifer;Achromobacter_denitrificans;Achromobacter_dolens;Achromobacter_insuavis;Achromobacter_veterisilvae;Achromobacter_xylosoxidans;Bordetella_hinzii;Bordetella_tumulicola;330;100"	1	TRUE	TRUE	TRUE
"0e5335ecc427324f9642211f2550532f"	317010	"NR_042386.1"	"Enterococcus canintestini strain LMG 13590 16S ribosomal RNA, partial sequence"	332	332	332	100	614	1.5e-175	332	317010	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus canintestini"	"Enterococcus_canintestini"	"Enterococcus_canintestini;Enterococcus_canis;Enterococcus_dispar;Enterococcus_faecalis;Enterococcus_larvae;Enterococcus_olivae;Enterococcus_rivorum;Enterococcus_saigonensis;332;100"	1	TRUE	TRUE	TRUE
"0e81d7eea09c632db5ca539bd2ac37a5"	1469948	"NR_156081.1"	"Kineothrix alysoides strain KNHs209 16S ribosomal RNA, partial sequence"	245	246	239	97.154	414	1.18e-115	224	1469948	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Kineothrix;s__Kineothrix alysoides"	"Kineothrix_alysoides"	"Kineothrix_alysoides;246;97.154"	0.995934959349594	TRUE	TRUE	TRUE
"0ec6c7f1839578dc217031e3de54ac6b"	446660	"NR_121696.1"	"Adlercreutzia equolifaciens strain DSM 19450 16S ribosomal RNA, partial sequence"	328	328	328	100	606	2.48e-173	328	446660	"k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia equolifaciens"	"Adlercreutzia_equolifaciens"	"Adlercreutzia_equolifaciens;328;100"	1	TRUE	TRUE	TRUE
"0fa35ff55d2d37fd1af587b3366b89b0"	2763669	"NR_181395.1"	"Qiania dongpingensis strain NSJ-38 16S ribosomal RNA, partial sequence"	332	332	323	97.289	564	1.53e-160	305	2763669	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Qiania;s__Qiania dongpingensis"	"Qiania_dongpingensis"	"Qiania_dongpingensis;332;97.289"	1	TRUE	TRUE	TRUE
"0ff811a8fbf2dc39f328716c04ddaa6f"	84024	"NR_026491.1"	"Clostridium disporicum strain DS1 16S ribosomal RNA, partial sequence"	331	331	328	99.094	595	5.41e-170	322	84024	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium disporicum"	"Clostridium_disporicum"	"Clostridium_disporicum;Clostridium_saudiense;331;99.094"	1	TRUE	TRUE	TRUE
"109c96cec53d4f518059e3925a9b1a10"	2615184	"NR_180420.1"	"Microbacterium algeriense strain G1 16S ribosomal RNA, partial sequence"	333	333	333	100	616	4.18e-176	333	2615184	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium algeriense"	"Microbacterium_algeriense"	"Microbacterium_algeriense;Microbacterium_hydrocarbonoxydans;Microbacterium_maritypicum;Microbacterium_phyllosphaerae;Microbacterium_saperdae;333;100"	1	TRUE	TRUE	TRUE
"1151474b11e9f3ce2408d85fd8addbdc"	2880703	"NR_181880.1"	"Sangeribacter muris strain A43 16S ribosomal RNA, partial sequence"	259	259	258	99.614	473	2.04e-133	256	2880703	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sangeribacter;s__Sangeribacter muris"	"Sangeribacter_muris"	"Sangeribacter_muris;259;99.614"	1	TRUE	TRUE	TRUE
"119e08ec856405c522dec576e849f6c6"	1579	"NR_117812.1"	"Lactobacillus acidophilus strain JCM 1132 16S ribosomal RNA, partial sequence"	200	200	197	98.5	353	2.07e-97	191	1579	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus acidophilus"	"Lactobacillus_acidophilus"	"Lactobacillus_acidophilus;Lactobacillus_amylovorus;Lactobacillus_crispatus;Lactobacillus_gasseri;Lactobacillus_hamsteri;Lactobacillus_hominis;Lactobacillus_johnsonii;Lactobacillus_kalixensis;Lactobacillus_kitasatonis;Lactobacillus_paragasseri;Lactobacillus_rodentium;Lactobacillus_taiwanensis;Lactobacillus_ultunensis;200;98.5"	1	TRUE	TRUE	TRUE
