"asv_temp_id"	"blast_pass"	"accession"	"annotation"	"tax_id_species"	"pident"	"evalue"	"score"
"01eef3dbad8ac2c5514aae9a90184281"	TRUE	"NR_179276.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter butyricigenes"	2316025	97.583	1.18e-161	307
"020c00439697d40d7396a0fa897569b3"	TRUE	"NR_117294.1"	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium radiodurans"	661398	100	4.18e-176	333
"0237cea160fdd2bdd9fdec26654072ee"	TRUE	"NR_173522.1"	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Beutenbergiaceae;g__Litorihabitans;s__Litorihabitans aurantiacus"	1930061	99.693	1.48e-170	323
"023802086c9a849ac7c4318b17035e7c"	TRUE	"NR_104925.1"	"k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Ewingella;s__Ewingella americana"	41202	100	1.03e-110	215
"027ada85e8c066ca5ad7aedbe0f35e04"	TRUE	"NR_025312.1"	"k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Aquamicrobium;s__Aquamicrobium lusatiense"	89772	100	1.93e-174	330
"027edb18461496b7c4b039187b3d471e"	FALSE	"NR_028726.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lacrimispora;s__Lacrimispora algidixylanolytica"	94868	95.77	1.2e-151	289
"029912d83289523384800a2c9cd4c823"	FALSE	"NR_027553.1"	"k__Bacteria;p__Pseudomonadota;c__Oligoflexia;o__Bdellovibrionales;f__Pseudobdellovibrionaceae;g__Bdellovibrio;s__Bdellovibrio bacteriovorus"	959	96.073	9.28e-153	291
"029a1a5df217ca34df7abd11b4134e59"	TRUE	"NR_116162.1"	"k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Neorhizobium;s__Neorhizobium alkalisoli"	528178	99.697	8.96e-173	327
"029bb2172fb5d58bfbfaa8057a80bb06"	TRUE	"NR_041667.1"	"k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella excrementihominis"	487175	100	9.76e-142	271
"02ad6bc2b87f45d3f5260b1961ab2cd6"	TRUE	"NR_042600.1"	"k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella rhizosphaerae"	571254	97.879	9.09e-163	309
"02c1d5beb1e208c693dc723949de52c9"	TRUE	"NR_026491.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium disporicum"	84024	98.571	1.27e-176	334
"02c31a87f72c82e82368b41ddd8d1eba"	TRUE	"NR_074436.1"	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	239935	99.5	9.58e-101	197
"02cd0a32a077e07c10f9aa34e5f6452b"	TRUE	"NR_121696.1"	"k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia equolifaciens"	446660	97.81	2.29e-133	256
"03152a4b116dd8901e1cdd13423129f6"	FALSE	"NR_179173.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium fessum"	2126740	94.578	5.61e-145	277
"034a81dd021440b960474b4bf08d099b"	FALSE	"NR_181880.1"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sangeribacter;s__Sangeribacter muris"	2880703	96.347	1.69e-99	195
"034c37f3467e683b50a398ff36cb1518"	TRUE	"NR_179426.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__;g__Intestinimonas;s__Intestinimonas gabonensis"	1702285	97.885	2.54e-163	310
"03657aac8e592601cae5f1e00af286c4"	FALSE	"NR_173607.1"	"k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Parvibaculaceae;g__Kaustia;s__Kaustia mangrovi"	2593653	81.89	2.25e-54	114
"036c3208340b971eccb7c4a029397f2f"	FALSE	"NR_024917.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] methoxybenzovorans"	1286820	96.073	2.57e-153	292
"038c976f12c9a034e3a90238c2eb114d"	TRUE	"NR_041045.1"	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Plantibacter;s__Plantibacter auratus"	272914	100	4.18e-176	333
"039c086ba22dbfa460b930424096f9ba"	TRUE	"NR_180566.1"	"k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Agrobacterium;s__Agrobacterium cavarae"	2528239	100	1.93e-174	330
"03c6c691f22e6adb79503b31b5b7ac8a"	FALSE	"NR_044688.3"	"k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium perfoetens"	852	96.942	7.01e-159	302
"03daeabc893a3349841eb316f32d2269"	FALSE	"NR_117905.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor muris"	879566	91.291	1.24e-126	244
"03e8eb82671e81262d89e49db61f0971"	FALSE	"NR_121696.1"	"k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia equolifaciens"	446660	90.379	1.78e-125	242
"03f5c2d22adae31dc722e208fc116e60"	FALSE	"NR_176530.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter welbionis"	2093857	95.166	2.59e-148	283
"04119871c576041e9e5a1997739733cd"	FALSE	"NR_118156.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter ruminantium"	1007096	95.166	2.59e-148	283
"041478116a12b7aa7114dc456804405b"	FALSE	"NR_144608.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Cuneatibacter;s__Cuneatibacter caecimuris"	1796618	94.311	2.61e-143	274
"042043ec31e4a7c5c2cd3d3b0d0fb3c2"	FALSE	"NR_117812.1"	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus acidophilus"	1579	95.238	5.9e-100	196
"0421ce7997516e874f6e26c1da797405"	FALSE	"NR_179358.1"	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus huangpiensis"	2799571	94.801	2.02e-144	276
"042f3762984f9f3261f0b28e58710bd0"	TRUE	"NR_074663.1"	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium glutamicum"	1718	100	4.18e-176	333
"047a40309469d89e9e84fee4335cbd0b"	TRUE	"NR_116162.1"	"k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Neorhizobium;s__Neorhizobium alkalisoli"	528178	99.697	8.96e-173	327
"048dce97ff861b4fc7c292b54900d158"	TRUE	"NR_181198.1"	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis"	2735723	98.75	1.48e-119	231
"0493057e10d85b7d407bb84880d7fa34"	FALSE	"NR_181392.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Simiaoa;s__Simiaoa hominis"	2763665	93.675	1.57e-140	269
"0495088b54c2a0888cdf8e5820e8384e"	TRUE	"NR_044214.1"	"k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Devosiaceae;g__Devosia;s__Devosia chinhatensis"	429727	99.091	1.94e-169	321
"0495e3f3ef5a239f15277da1384fb09f"	TRUE	"NR_024846.1"	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Aeromicrobium;s__Aeromicrobium erythreum"	2041	97.892	7.07e-164	311
"04987530e4c29a548251a5c7f61af80f"	TRUE	"NR_026491.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium disporicum"	84024	98.696	5.11e-114	221
"049a53896255e839596e6445dc8c7868"	TRUE	"NR_134130.1"	"k__Bacteria;p__Bacillota;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus;s__Peptoniphilus stercorisuis"	1436965	98.462	2.49e-163	310
"049ac41e157a7863ea5075083e8f2340"	FALSE	"NR_180563.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminiclostridium;s__Ruminiclostridium herbifermentans"	2488810	88.824	4.92e-116	225
"049b207cdb491466806eaac65d211658"	FALSE	"NR_147396.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnoclostridium;s__Lachnoclostridium pacaense"	1917870	95.468	5.57e-150	286
"04a730a087012776effd7f5d85a7cc70"	TRUE	"NR_152013.1"	"k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Achromobacter;s__Achromobacter agilis"	1353888	100	1.7e-149	285
"04a8635d5e4247cf3247604dba074c05"	TRUE	"NR_144617.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Muricomes;s__Muricomes intestini"	1796634	98.792	2.52e-168	319
"04ab2de2619bc212487ae77cc06246ad"	FALSE	"NR_146673.1"	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Mumia;s__Mumia xiangluensis"	1678900	96.697	9.24e-158	300
"04b385ed1930e1199caddad6ff41d08c"	FALSE	"NR_173642.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminococcoides;s__Ruminococcoides bili"	2678306	93.921	5.66e-140	268
"04ec4a7dcd46ff99cdaeccf246fea778"	FALSE	"NR_134171.1"	"k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae;g__Salinithrix;s__Salinithrix halophila"	1485204	88.328	7.65e-104	203
"04f1017d14dbdf20521292ae98cb68a5"	TRUE	"NR_179276.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter butyricigenes"	2316025	98.387	5.15e-155	295
"04f17fc90a5db000113b10709f9d6a3a"	TRUE	"NR_044375.1"	"k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Saccharibacillus;s__Saccharibacillus sacchari"	456493	100	1.93e-174	330
"0508f24b33aefe51b81d604e086c1c0c"	FALSE	"NR_180797.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium porci"	2605778	96.375	5.53e-155	295
"050ef441d7b4559ef4b042c410212b0e"	TRUE	"NR_156919.1"	"k__Bacteria;p__Bacteroidota;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium cellulitidis"	1768011	100	2.48e-173	328
"0534945e9e1655a43c8c2a183be4f28f"	FALSE	"NR_117905.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor muris"	879566	92.492	2.65e-133	256
"053a2310704289edab7b16e3a5c93380"	TRUE	"NR_178255.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Fusimonas;s__Fusimonas intestini"	1408099	97.289	1.53e-160	305
"054f65da669ac1814c0345e457ff93b3"	FALSE	"NR_179173.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium fessum"	2126740	94.578	5.61e-145	277
"05679f7f725fc1142f5a3eb0e59d10d2"	TRUE	"NR_181880.1"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sangeribacter;s__Sangeribacter muris"	2880703	99.396	1.16e-171	325
"0590c5d4d15cd74838e48e7d64127b31"	FALSE	"NR_102884.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminococcus;s__Ruminococcus champanellensis"	213810	93.051	4.37e-136	261
"05a6072735642ef64a18a38ccf6bf811"	TRUE	"NR_145612.1"	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Leucobacter;s__Leucobacter japonicus"	1461259	99.7	1.95e-174	330
"05a6a78dfe7f1b5bd323ae5cafc67d3b"	TRUE	"NR_074436.1"	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	239935	100	8.93e-127	244
"05a819ff579f5e2837ab9a8829a06465"	FALSE	"NR_179531.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Marseillibacter;s__Marseillibacter massiliensis"	1852369	94.895	1.21e-146	280
"05b243534c9b95a5c0cd7e4bcf06af00"	TRUE	"NR_180435.1"	"k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Chimaeribacter;s__Chimaeribacter arupi"	2060066	100	5.76e-103	201
"05b57e5849072238e8fdf0a7813cd458"	FALSE	"NR_115693.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Gracilibacteraceae;g__Gracilibacter;s__Gracilibacter thermotolerans"	694434	91.045	2.15e-72	146
"05cb0bc4e3eb81957d8bd161a234bc2c"	TRUE	"NR_181198.1"	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis"	2735723	99.573	1.44e-119	231
"05dd611f50237e2ac1200b71b5f1f244"	FALSE	"NR_114807.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Marvinbryantia;s__Marvinbryantia formatexigens"	168384	91.244	1.41e-79	159
"05dfef72696799bc57e6ac7804f24ba8"	FALSE	"NR_044645.2"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans"	39486	94.864	3.35e-147	281
"060d86eb549a68b266837d1340f16c81"	FALSE	"NR_180833.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Waltera;s__Waltera intestinalis"	2606635	95.484	1.89e-139	267
"060eda8e87032c867a20ce7ae9f5d42d"	TRUE	"NR_153745.1"	"k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Devosiaceae;g__Arsenicitalea;s__Arsenicitalea aurantiaca"	1783274	97.807	1.42e-109	213
"0625baaa6d6edc748260e716624da7d4"	FALSE	"NR_181393.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Jutongia;s__Jutongia hominis"	2763664	95.468	5.57e-150	286
"063fce938a49c279d4fa3ce3c25843d2"	TRUE	"NR_044375.1"	"k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Saccharibacillus;s__Saccharibacillus sacchari"	456493	100	5.01e-160	304
"0645075d663c1bc0c118acdb123c6258"	TRUE	"NR_113335.1"	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus fermentum"	1613	100	1.5e-175	332
"064dc30553d3890d2a5077360e1e3e46"	FALSE	"NR_180797.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium porci"	2605778	96.084	2.57e-153	292
"06738d8188a3ce0dfecc28663f49da53"	FALSE	"NR_044713.2"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Acetitomaculum;s__Acetitomaculum ruminis"	2382	94.578	1.21e-146	280
"067c815ab7320cbd387c4474cbb8ba63"	TRUE	"NR_104907.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium coprostanoligenes"	290054	97.706	5.03e-104	203
"06d45e1381342fe03169b43c39ea6816"	FALSE	"NR_173632.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Novisyntrophococcus;s__Novisyntrophococcus fermenticellae"	2068655	95.166	2.59e-148	283
"0701f8c656c82518ebd71e8195565b22"	FALSE	"NR_178704.1"	"k__Bacteria;p__Pseudomonadota;c__Deltaproteobacteria;o__Desulfuromonadales;f__Desulfuromonadaceae;g__Desulfuromonas;s__Desulfuromonas carbonis"	1523623	84.639	7.86e-89	176
"0705826e6184dca3d15698ef6380f6c4"	TRUE	"NR_112558.1"	"k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli"	562	100	6.75e-169	320
"070fa29977f805abf99bc8e256cdfe12"	TRUE	"NR_075051.2"	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri"	324831	100	1.29e-145	278
"0720260e138c007da6fdc6c64921d13e"	TRUE	"NR_173546.1"	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Corynebacteriales;f__Nocardiaceae;g__Antrihabitans;s__Antrihabitans stalactiti"	2584121	100	4.18e-176	333
"073c3e1d07ac31fbc3ea728c9d59b8e8"	FALSE	"NR_042832.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Roseburia;s__Roseburia faecis"	301302	90.937	5.77e-125	241
"073f393154d3a752a9ac0395b5658381"	FALSE	"NR_156081.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Kineothrix;s__Kineothrix alysoides"	1469948	92.793	1.59e-135	260
"0759f2fa05944b1f868a40e9fab56c02"	TRUE	"NR_181395.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Qiania;s__Qiania dongpingensis"	2763669	97.289	1.53e-160	305
"077166ea1fca9feb6a73e01c50ed9785"	TRUE	"NR_181880.1"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sangeribacter;s__Sangeribacter muris"	2880703	97.233	1.57e-119	231
