"ASVId"	"taxid"	"accession"	"species"	"query_length"	"align_length"	"nident"	"pident"	"bitscore"	"evalue"	"score"	"tax_id_species"	"taxon"	"species_short"	"name"	"length_ratio"	"pident_97"	"length_ratio_1.1"	"passed"
"020c00439697d40d7396a0fa897569b3"	661398	"NR_117294.1"	"Microbacterium radiodurans strain GIMN 1.002 16S ribosomal RNA, partial sequence"	333	333	333	100	616	4.18e-176	333	661398	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium radiodurans"	"Microbacterium_radiodurans"	"Microbacterium_radiodurans;333;100"	1	TRUE	TRUE	TRUE
"0237cea160fdd2bdd9fdec26654072ee"	1930061	"NR_173522.1"	"Litorihabitans aurantiacus strain HIsM16-52 16S ribosomal RNA, partial sequence"	326	326	325	99.693	597	1.48e-170	323	1930061	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Beutenbergiaceae;g__Litorihabitans;s__Litorihabitans aurantiacus"	"Litorihabitans_aurantiacus"	"Litorihabitans_aurantiacus;Serinibacter_arcticus;326;99.693"	1	TRUE	TRUE	TRUE
"023802086c9a849ac7c4318b17035e7c"	41202	"NR_104925.1"	"Ewingella americana strain CIP 81.94 16S ribosomal RNA, partial sequence"	215	215	215	100	398	1.03e-110	215	41202	"k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Ewingella;s__Ewingella americana"	"Ewingella_americana"	"Ewingella_americana;215;100"	1	TRUE	TRUE	TRUE
"027ada85e8c066ca5ad7aedbe0f35e04"	89772	"NR_025312.1"	"Aquamicrobium lusatiense strain S1 16S ribosomal RNA, partial sequence"	330	330	330	100	610	1.93e-174	330	89772	"k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Aquamicrobium;s__Aquamicrobium lusatiense"	"Aquamicrobium_lusatiense"	"Aquamicrobium_lusatiense;330;100"	1	TRUE	TRUE	TRUE
"029a1a5df217ca34df7abd11b4134e59"	528178	"NR_116162.1"	"Neorhizobium alkalisoli strain CCBAU 01393 16S ribosomal RNA, partial sequence"	330	330	329	99.697	604	8.96e-173	327	528178	"k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Neorhizobium;s__Neorhizobium alkalisoli"	"Neorhizobium_alkalisoli"	"Neorhizobium_alkalisoli;Neorhizobium_galegae;Neorhizobium_huautlense;Neorhizobium_vignae;Rhizobium_mongolense;Rhizobium_panacihumi;330;99.697"	1	TRUE	TRUE	TRUE
"029bb2172fb5d58bfbfaa8057a80bb06"	487175	"NR_041667.1"	"Parasutterella excrementihominis strain YIT 11859 16S ribosomal RNA, partial sequence"	271	271	271	100	501	9.76e-142	271	487175	"k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella excrementihominis"	"Parasutterella_excrementihominis"	"Parasutterella_excrementihominis;271;100"	1	TRUE	TRUE	TRUE
"02ad6bc2b87f45d3f5260b1961ab2cd6"	571254	"NR_042600.1"	"Brucella rhizosphaerae strain PR17 16S ribosomal RNA, partial sequence"	330	330	323	97.879	571	9.09e-163	309	571254	"k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Brucella;s__Brucella rhizosphaerae"	"Brucella_rhizosphaerae"	"Brucella_rhizosphaerae;330;97.879"	1	TRUE	TRUE	TRUE
"02c1d5beb1e208c693dc723949de52c9"	84024	"NR_026491.1"	"Clostridium disporicum strain DS1 16S ribosomal RNA, partial sequence"	361	350	345	98.571	617	1.27e-176	334	84024	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium disporicum"	"Clostridium_disporicum"	"Clostridium_disporicum;Clostridium_saudiense;350;98.571"	1.03142857142857	TRUE	TRUE	TRUE
"02c31a87f72c82e82368b41ddd8d1eba"	239935	"NR_074436.1"	"Akkermansia muciniphila strain ATCC BAA-835 16S ribosomal RNA, partial sequence"	200	200	199	99.5	364	9.58e-101	197	239935	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	"Akkermansia_muciniphila"	"Akkermansia_muciniphila;200;99.5"	1	TRUE	TRUE	TRUE
"02cd0a32a077e07c10f9aa34e5f6452b"	446660	"NR_121696.1"	"Adlercreutzia equolifaciens strain DSM 19450 16S ribosomal RNA, partial sequence"	290	274	268	97.81	473	2.29e-133	256	446660	"k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia equolifaciens"	"Adlercreutzia_equolifaciens"	"Adlercreutzia_equolifaciens;Adlercreutzia_hattorii;274;97.81"	1.05839416058394	TRUE	TRUE	TRUE
"034c37f3467e683b50a398ff36cb1518"	1702285	"NR_179426.1"	"Intestinimonas gabonensis strain GM5 16S ribosomal RNA, partial sequence"	331	331	324	97.885	573	2.54e-163	310	1702285	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__;g__Intestinimonas;s__Intestinimonas gabonensis"	"Intestinimonas_gabonensis"	"Intestinimonas_gabonensis;331;97.885"	1	TRUE	TRUE	TRUE
"038c976f12c9a034e3a90238c2eb114d"	272914	"NR_041045.1"	"Plantibacter auratus strain IAM 14817 16S ribosomal RNA, partial sequence"	333	333	333	100	616	4.18e-176	333	272914	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Plantibacter;s__Plantibacter auratus"	"Plantibacter_auratus"	"Plantibacter_auratus;333;100"	1	TRUE	TRUE	TRUE
"039c086ba22dbfa460b930424096f9ba"	2528239	"NR_180566.1"	"Agrobacterium cavarae strain RZME10 16S ribosomal RNA, partial sequence"	330	330	330	100	610	1.93e-174	330	2528239	"k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Agrobacterium;s__Agrobacterium cavarae"	"Agrobacterium_cavarae"	"Agrobacterium_cavarae;330;100"	1	TRUE	TRUE	TRUE
"042f3762984f9f3261f0b28e58710bd0"	1718	"NR_074663.1"	"Corynebacterium glutamicum strain ATCC 13032 16S ribosomal RNA, partial sequence"	333	333	333	100	616	4.18e-176	333	1718	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium glutamicum"	"Corynebacterium_glutamicum"	"Corynebacterium_glutamicum;333;100"	1	TRUE	TRUE	TRUE
"047a40309469d89e9e84fee4335cbd0b"	528178	"NR_116162.1"	"Neorhizobium alkalisoli strain CCBAU 01393 16S ribosomal RNA, partial sequence"	330	330	329	99.697	604	8.96e-173	327	528178	"k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Neorhizobium;s__Neorhizobium alkalisoli"	"Neorhizobium_alkalisoli"	"Neorhizobium_alkalisoli;Neorhizobium_galegae;Neorhizobium_huautlense;Neorhizobium_vignae;Rhizobium_mongolense;Rhizobium_panacihumi;330;99.697"	1	TRUE	TRUE	TRUE
"048dce97ff861b4fc7c292b54900d158"	2735723	"NR_181198.1"	"Turicibacter bilis strain MMM721 16S ribosomal RNA, partial sequence"	240	240	237	98.75	427	1.48e-119	231	2735723	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis"	"Turicibacter_bilis"	"Turicibacter_bilis;240;98.75"	1	TRUE	TRUE	TRUE
"0495088b54c2a0888cdf8e5820e8384e"	429727	"NR_044214.1"	"Devosia chinhatensis strain IPL18 16S ribosomal RNA, partial sequence"	330	330	327	99.091	593	1.94e-169	321	429727	"k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Devosiaceae;g__Devosia;s__Devosia chinhatensis"	"Devosia_chinhatensis"	"Devosia_chinhatensis;Devosia_oryziradicis;Devosia_yakushimensis;330;99.091"	1	TRUE	TRUE	TRUE
"0495e3f3ef5a239f15277da1384fb09f"	2041	"NR_024846.1"	"Aeromicrobium erythreum strain NRRL B-3381 16S ribosomal RNA, partial sequence"	332	332	325	97.892	575	7.07e-164	311	2041	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Aeromicrobium;s__Aeromicrobium erythreum"	"Aeromicrobium_erythreum"	"Aeromicrobium_erythreum;Aeromicrobium_stalagmiti;332;97.892"	1	TRUE	TRUE	TRUE
"04987530e4c29a548251a5c7f61af80f"	84024	"NR_026491.1"	"Clostridium disporicum strain DS1 16S ribosomal RNA, partial sequence"	230	230	227	98.696	409	5.11e-114	221	84024	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium disporicum"	"Clostridium_disporicum"	"Clostridium_disporicum;Clostridium_saudiense;230;98.696"	1	TRUE	TRUE	TRUE
"049a53896255e839596e6445dc8c7868"	1436965	"NR_134130.1"	"Peptoniphilus stercorisuis strain DSM 27563 16S ribosomal RNA, partial sequence"	325	325	320	98.462	573	2.49e-163	310	1436965	"k__Bacteria;p__Bacillota;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus;s__Peptoniphilus stercorisuis"	"Peptoniphilus_stercorisuis"	"Peptoniphilus_stercorisuis;325;98.462"	1	TRUE	TRUE	TRUE
"04a730a087012776effd7f5d85a7cc70"	1353888	"NR_152013.1"	"Achromobacter agilis strain LMG 3411 16S ribosomal RNA, partial sequence"	285	285	285	100	527	1.7e-149	285	1353888	"k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Achromobacter;s__Achromobacter agilis"	"Achromobacter_agilis"	"Achromobacter_agilis;Achromobacter_anxifer;Achromobacter_denitrificans;Achromobacter_dolens;Achromobacter_insuavis;Achromobacter_veterisilvae;Achromobacter_xylosoxidans;Bordetella_hinzii;Bordetella_tumulicola;285;100"	1	TRUE	TRUE	TRUE
"04a8635d5e4247cf3247604dba074c05"	1796634	"NR_144617.1"	"Muricomes intestini strain 2PG-424-CC-1 16S ribosomal RNA, partial sequence"	331	331	327	98.792	590	2.52e-168	319	1796634	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Muricomes;s__Muricomes intestini"	"Muricomes_intestini"	"Muricomes_intestini;331;98.792"	1	TRUE	TRUE	TRUE
"04f1017d14dbdf20521292ae98cb68a5"	2316025	"NR_179276.1"	"Mediterraneibacter butyricigenes strain KCTC 15684 16S ribosomal RNA, partial sequence"	310	310	305	98.387	545	5.15e-155	295	2316025	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter butyricigenes"	"Mediterraneibacter_butyricigenes"	"Mediterraneibacter_butyricigenes;310;98.387"	1	TRUE	TRUE	TRUE
"04f17fc90a5db000113b10709f9d6a3a"	456493	"NR_044375.1"	"Saccharibacillus sacchari strain GR21 16S ribosomal RNA, partial sequence"	330	330	330	100	610	1.93e-174	330	456493	"k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Saccharibacillus;s__Saccharibacillus sacchari"	"Saccharibacillus_sacchari"	"Saccharibacillus_sacchari;330;100"	1	TRUE	TRUE	TRUE
"050ef441d7b4559ef4b042c410212b0e"	1768011	"NR_156919.1"	"Sphingobacterium cellulitidis strain LMG 28764 16S ribosomal RNA, partial sequence"	328	328	328	100	606	2.48e-173	328	1768011	"k__Bacteria;p__Bacteroidota;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium cellulitidis"	"Sphingobacterium_cellulitidis"	"Sphingobacterium_cellulitidis;Sphingobacterium_mizutaii;328;100"	1	TRUE	TRUE	TRUE
"053a2310704289edab7b16e3a5c93380"	1408099	"NR_178255.1"	"Fusimonas intestini strain AJ110941 16S ribosomal RNA, partial sequence"	332	332	323	97.289	564	1.53e-160	305	1408099	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Fusimonas;s__Fusimonas intestini"	"Fusimonas_intestini"	"Fusimonas_intestini;332;97.289"	1	TRUE	TRUE	TRUE
"05679f7f725fc1142f5a3eb0e59d10d2"	2880703	"NR_181880.1"	"Sangeribacter muris strain A43 16S ribosomal RNA, partial sequence"	331	331	329	99.396	601	1.16e-171	325	2880703	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sangeribacter;s__Sangeribacter muris"	"Sangeribacter_muris"	"Sangeribacter_muris;331;99.396"	1	TRUE	TRUE	TRUE
"05a6072735642ef64a18a38ccf6bf811"	1461259	"NR_145612.1"	"Leucobacter japonicus strain CBX130 16S ribosomal RNA, partial sequence"	333	333	332	99.7	610	1.95e-174	330	1461259	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Leucobacter;s__Leucobacter japonicus"	"Leucobacter_japonicus"	"Leucobacter_japonicus;Leucobacter_musarum;333;99.7"	1	TRUE	TRUE	TRUE
"05a6a78dfe7f1b5bd323ae5cafc67d3b"	239935	"NR_074436.1"	"Akkermansia muciniphila strain ATCC BAA-835 16S ribosomal RNA, partial sequence"	244	244	244	100	451	8.93e-127	244	239935	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	"Akkermansia_muciniphila"	"Akkermansia_muciniphila;244;100"	1	TRUE	TRUE	TRUE
"05b243534c9b95a5c0cd7e4bcf06af00"	2060066	"NR_180435.1"	"Chimaeribacter arupi strain 2016-Iso3 16S ribosomal RNA, partial sequence"	201	201	201	100	372	5.76e-103	201	2060066	"k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Chimaeribacter;s__Chimaeribacter arupi"	"Chimaeribacter_arupi"	"Chimaeribacter_arupi;Chimaeribacter_coloradensis;Ewingella_americana;Hafnia_psychrotolerans;Lonsdalea_britannica;Lonsdalea_iberica;Nissabacter_archeti;Pectobacterium_aroidearum;Rahnella_bonaserana;Rahnella_bruchi;Rahnella_contaminans;Rahnella_ecdela;Rahnella_inusitata;Rahnella_laticis;Rahnella_perminowiae;Rahnella_rivi;Rahnella_variigena;Rahnella_victoriana;Rahnella_woolbedingensis;Rouxiella_aceris;Rouxiella_badensis;Rouxiella_chamberiensis;Rouxiella_silvae;Serratia_aquatilis;Serratia_fonticola;Yersinia_entomophaga;Yersinia_nurmii;Yersinia_vastinensis;201;100"	1	TRUE	TRUE	TRUE
"05cb0bc4e3eb81957d8bd161a234bc2c"	2735723	"NR_181198.1"	"Turicibacter bilis strain MMM721 16S ribosomal RNA, partial sequence"	234	234	233	99.573	427	1.44e-119	231	2735723	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis"	"Turicibacter_bilis"	"Turicibacter_bilis;Turicibacter_sanguinis;234;99.573"	1	TRUE	TRUE	TRUE
"060eda8e87032c867a20ce7ae9f5d42d"	1783274	"NR_153745.1"	"Arsenicitalea aurantiaca strain 42-50 16S ribosomal RNA, partial sequence"	228	228	223	97.807	394	1.42e-109	213	1783274	"k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Devosiaceae;g__Arsenicitalea;s__Arsenicitalea aurantiaca"	"Arsenicitalea_aurantiaca"	"Arsenicitalea_aurantiaca;228;97.807"	1	TRUE	TRUE	TRUE
"063fce938a49c279d4fa3ce3c25843d2"	456493	"NR_044375.1"	"Saccharibacillus sacchari strain GR21 16S ribosomal RNA, partial sequence"	304	304	304	100	562	5.01e-160	304	456493	"k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Saccharibacillus;s__Saccharibacillus sacchari"	"Saccharibacillus_sacchari"	"Saccharibacillus_sacchari;304;100"	1	TRUE	TRUE	TRUE
"0645075d663c1bc0c118acdb123c6258"	1613	"NR_113335.1"	"Limosilactobacillus fermentum strain NBRC 15885 16S ribosomal RNA, partial sequence"	332	332	332	100	614	1.5e-175	332	1613	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus fermentum"	"Limosilactobacillus_fermentum"	"Limosilactobacillus_fermentum;332;100"	1	TRUE	TRUE	TRUE
"067c815ab7320cbd387c4474cbb8ba63"	290054	"NR_104907.1"	"Eubacterium coprostanoligenes strain HL 16S ribosomal RNA, partial sequence"	224	218	213	97.706	375	5.03e-104	203	290054	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium coprostanoligenes"	"Eubacterium_coprostanoligenes"	"Eubacterium_coprostanoligenes;218;97.706"	1.02752293577982	TRUE	TRUE	TRUE
"0705826e6184dca3d15698ef6380f6c4"	562	"NR_112558.1"	"Escherichia coli strain JCM 1649 16S ribosomal RNA, partial sequence"	320	320	320	100	592	6.75e-169	320	562	"k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli"	"Escherichia_coli"	"Escherichia_coli;Escherichia_fergusonii;Shigella_boydii;Shigella_flexneri;Shigella_sonnei;320;100"	1	TRUE	TRUE	TRUE
"070fa29977f805abf99bc8e256cdfe12"	324831	"NR_075051.2"	"Lactobacillus gasseri ATCC 33323 = JCM 1131 16S ribosomal RNA, complete sequence"	278	278	278	100	514	1.29e-145	278	324831	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri"	"Lactobacillus_gasseri"	"Lactobacillus_gasseri;Lactobacillus_hominis;Lactobacillus_johnsonii;Lactobacillus_paragasseri;Lactobacillus_taiwanensis;278;100"	1	TRUE	TRUE	TRUE
"0720260e138c007da6fdc6c64921d13e"	2584121	"NR_173546.1"	"Antrihabitans stalactiti strain YC2-7 16S ribosomal RNA, partial sequence"	333	333	333	100	616	4.18e-176	333	2584121	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Corynebacteriales;f__Nocardiaceae;g__Antrihabitans;s__Antrihabitans stalactiti"	"Antrihabitans_stalactiti"	"Antrihabitans_stalactiti;Antrihabitans_stalagmiti;Rhodococcus_cavernicola;Rhodococcus_corynebacterioides;Rhodococcus_trifolii;333;100"	1	TRUE	TRUE	TRUE
"0759f2fa05944b1f868a40e9fab56c02"	2763669	"NR_181395.1"	"Qiania dongpingensis strain NSJ-38 16S ribosomal RNA, partial sequence"	332	332	323	97.289	564	1.53e-160	305	2763669	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Qiania;s__Qiania dongpingensis"	"Qiania_dongpingensis"	"Qiania_dongpingensis;332;97.289"	1	TRUE	TRUE	TRUE
"077166ea1fca9feb6a73e01c50ed9785"	2880703	"NR_181880.1"	"Sangeribacter muris strain A43 16S ribosomal RNA, partial sequence"	254	253	246	97.233	427	1.57e-119	231	2880703	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sangeribacter;s__Sangeribacter muris"	"Sangeribacter_muris"	"Sangeribacter_muris;253;97.233"	1.00395256916996	TRUE	TRUE	TRUE
"079c2da88566277b4c6b80a7ebe134d8"	212365	"NR_025672.1"	"Bifidobacterium porcinum strain P3-14 16S ribosomal RNA, partial sequence"	332	332	332	100	614	1.5e-175	332	212365	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium porcinum"	"Bifidobacterium_porcinum"	"Bifidobacterium_porcinum;Bifidobacterium_thermophilum;332;100"	1	TRUE	TRUE	TRUE
"07b4d9fab0b119fee21cc1bdf8285327"	1616110	"NR_148779.1"	"Promicromonospora alba strain 1C-HV12 16S ribosomal RNA, partial sequence"	333	333	332	99.7	610	1.95e-174	330	1616110	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Promicromonosporaceae;g__Promicromonospora;s__Promicromonospora alba"	"Promicromonospora_alba"	"Promicromonospora_alba;Promicromonospora_iranensis;Promicromonospora_kermanensis;Promicromonospora_vindobonensis;333;99.7"	1	TRUE	TRUE	TRUE
